"Feline infectious peritonitis: A comprehensive evaluation of clinical manifestations,laboratory diagnosis, and therapeutic approaches
laboratory diagnosis, and therapeutic approaches",https://www.ejmanager.com/mnstemps/39/39-1701664088.pdf?t=1780889495
Long-term follow-up of cats in complete remission after treatment of feline infectious peritonitis with oral GS-441524,https://journals.sagepub.com/doi/10.1177/1098612X231183250
 Feline infectious peritonitis epizootic caused by a recombinant coronavirus ,https://pubmed.ncbi.nlm.nih.gov/40633571/
Antiviral treatment using the adenosine nucleoside analogue GS-441524 in cats with clinically diagnosed neurological feline infectious peritonitis,https://academic.oup.com/jvim/article/34/4/1587/8448359?login=false
Clinicopathological findings and disease staging of feline infectious peritonitis: 51 cases from 2003 to 2009 in Taiwan,https://journals.sagepub.com/doi/10.1016/j.jfms.2010.09.014
Efficacy and safety of the nucleoside analog GS-441524 for treatment of cats with naturally occurring feline infectious peritonitis,https://journals.sagepub.com/doi/10.1177/1098612X19825701
Thirty-two cats with effusive or non-effusive feline infectious peritonitis treated with a combination of remdesivir and GS-441524,https://academic.oup.com/jvim/article/37/5/1784/8447739?login=false
The nucleoside analog GS-441524 strongly inhibits feline infectious peritonitis (FIP) virus in tissue culture and experimental cat infection studies,https://www.sciencedirect.com/science/article/pii/S0378113518301603?via%3Dihub
Amino acid changes in the spike protein of feline coronavirus correlate with systemic spread of virus from the intestine and not with feline infectious peritonitis,https://link.springer.com/article/10.1186/1297-9716-45-49
 Epidemiology of feline infectious peritonitis among cats examined at veterinary medical teaching hospitals ,https://avmajournals.avma.org/view/journals/javma/218/7/javma.2001.218.1111.xml
Morphogenesis of a virus in cats with experimental feline infectious peritonitis,https://www.sciencedirect.com/science/article/pii/004268227090070X?via%3Dihub
Detection of feline coronavirus spike gene mutations as a tool to diagnose feline infectious peritonitis,https://journals.sagepub.com/doi/10.1177/1098612X15623824
Detection of feline coronavirus in cerebrospinal fluid for diagnosis of feline infectious peritonitis in cats with and without neurological signs,https://journals.sagepub.com/doi/10.1177/1098612X15574757
Legal treatment of feline infectious peritonitis in the Netherlands,https://journals.sagepub.com/doi/10.1177/1098612X251407741
Comparison of the performance of laboratory tests in the diagnosis of feline infectious peritonitis,https://journals.sagepub.com/doi/10.1177/1040638718756460
 Pathogenesis of Feline Infectious Peritonitis: Pathologic Changes and Immunofluorescence,https://avmajournals.avma.org/view/journals/ajvr/42/12/ajvr.1981.42.12.2036.xml
Laboratory Profiles in Cats with Different Pathological and Immunohistochemical Findings Due to Feline Infectious Peritonitis (FIP),https://journals.sagepub.com/doi/10.1053/jfms.2001.0126
 Pathogenesis of feline infectious peritonitis: nature and development of viremia ,https://pubmed.ncbi.nlm.nih.gov/6267961/
 An enteric coronavirus infection of cats and its relationship to feline infectious peritonitis ,https://pubmed.ncbi.nlm.nih.gov/6267960/
Current status on treatment options for feline infectious peritonitis and SARS-CoV-2 positive cats,https://www.tandfonline.com/doi/full/10.1080/01652176.2020.1845917
 Curing Cats with Feline Infectious Peritonitis with an Oral Multi-Component Drug Containing GS-441524 ,https://www.mdpi.com/1999-4915/13/11/2228
Advances in Molecular Diagnostics and Treatment of Feline Infectious Peritonitis,https://www.sciencedirect.com/science/article/abs/pii/S2666450X20300110?via%3Dihub
Genotyping coronaviruses associated with feline infectious peritonitis,https://www.microbiologyresearch.org/content/journal/jgv/10.1099/vir.0.000084
Morphologic Features and Development of Granulomatous Vasculitis in Feline Infectious Peritonitis,https://journals.sagepub.com/doi/10.1354/vp.42-3-321
Recommendations from workshops of the second international feline coronavirus/feline infectious peritonitis symposium,https://journals.sagepub.com/doi/10.1016/j.jfms.2003.12.009
